CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2,neighborCount,neighborThreeYearGrowthmavg3,neighborThreeYearGrowth
108,2004,0,34,36047010800,11220,30,16081,2606,175,3191,535,34,0,0,0,0.21429,-0.22727,-0.05685,-0.07576,-4,0,-1,324,0.51162,1.53486
104,2004,0,67,36047010400,11220,78,16081,2606,418,3191,535,67,0,0,0,-0.08219,0,0.01674,0,11,1,1,324,0.51162,1.53486
104,2005,0,78,36047010400,11220,69,15892,2615,421,3148,537,78,0,0,0,0.16418,-0.09302,-0.02306,-0.03101,-9,0,-1,234,0.61974,0.3243
108,2005,0,30,36047010800,11220,43,15892,2615,178,3148,537,30,0,0,0,-0.11765,0,0.00999,-0.07576,13,1,1,234,0.61974,0.3243
116,2005,0,73,36047011600,11219,80,15892,2615,360,2100,346,73,0,0,0,0.2807,0.4898,0.14639,0.1466,7,1,1,234,0.61974,0.3243
116,2006,0,80,36047011600,11219,54,15737,2616,403,2134,367,80,0,0,0,0.09589,0.56863,0.16475,0.33614,-26,0,-1,210,0.32706,-0.87804
108,2006,0,43,36047010800,11220,33,15737,2616,223,3167,529,43,0,0,0,0.43333,0.53571,0.17666,0.10281,-10,0,-1,210,0.32706,-0.87804
104,2006,0,69,36047010400,11220,61,15737,2616,415,3167,529,69,0,0,0,-0.11538,-0.05479,-0.01113,-0.04927,-8,0,-1,210,0.32706,-0.87804
104,2007,0,61,36047010400,11220,77,15258,2454,404,3034,446,61,0,0,0,-0.11594,-0.08955,-0.02238,-0.07912,16,1,1,222,-0.8142,-1.88886
108,2007,0,33,36047010800,11220,38,15258,2454,215,3034,446,33,0,0,0,-0.23256,-0.02941,0.02771,0.16877,5,1,1,222,-0.8142,-1.88886
116,2007,0,54,36047011600,11219,86,15258,2454,380,2052,298,54,0,0,0,-0.325,-0.05263,0.0172,0.33526,32,1,1,222,-0.8142,-1.88886
116,2008,0,86,36047011600,11219,112,15731,2796,398,2214,399,86,0,0,0,0.59259,0.17808,0.12116,0.23136,26,1,1,222,-1.02486,-0.30768
108,2008,0,38,36047010800,11220,44,15731,2796,224,3083,498,38,0,0,0,0.15152,0.26667,0.11743,0.25766,6,1,1,222,-1.02486,-0.30768
104,2008,0,77,36047010400,11220,92,15731,2796,418,3083,498,77,0,0,0,0.2623,-0.01282,0.01032,-0.05239,15,1,1,222,-1.02486,-0.30768
104,2009,0,92,36047010400,11220,107,17855,3070,511,3581,616,92,0,0,0,0.19481,0.33333,0.11372,0.07699,15,1,1,258,-0.27504,1.37142
108,2009,0,44,36047010800,11220,47,17855,3070,272,3581,616,44,0,0,0,0.15789,0.02326,0.02562,0.08684,3,1,1,258,-0.27504,1.37142
116,2009,0,112,36047011600,11219,105,17855,3070,559,2730,502,112,0,0,0,0.30233,0.4,0.18997,0.17515,-7,0,-1,258,-0.27504,1.37142
116,2010,0,105,36047011600,11219,0,19221,3560,631,2922,484,105,0,0,0,-0.0625,0.94444,0.27747,0.50751,-105,0,-1,414,2.08428,5.18916
108,2010,0,47,36047010800,11220,0,19221,3560,297,3927,721,47,0,0,0,0.06818,0.42424,0.12586,0.23806,-47,0,-1,414,2.08428,5.18916
104,2010,0,107,36047010400,11220,0,19221,3560,593,3927,721,107,0,0,0,0.16304,0.7541,0.20671,0.3582,-107,0,-1,414,2.08428,5.18916
104,2001,1,79,36047010400,11220,76,16345,2934,394,3382,624,79,67,67,67,0,0,0,0,-3,0,-1,330,0,0
108,2001,1,36,36047010800,11220,39,16345,2934,203,3382,624,36,44,44,44,0,0,0,0,3,1,1,330,0,0
116,2001,1,61,36047011600,11219,70,16345,2934,304,2046,348,61,60,60,60,0,0,0,0,9,1,1,330,0,0
116,2002,1,70,36047011600,11219,55,16334,2841,325,2047,348,70,49,54,54,0.14754,0,0.07377,0,-15,0,-1,282,0,0
108,2002,1,39,36047010800,11220,30,16334,2841,183,3329,587,39,30,37,37,0.08333,0,0.04167,0,-9,0,-1,282,0,0
104,2002,1,76,36047010400,11220,83,16334,2841,419,3329,587,76,86,76,76,-0.03797,0,-0.01899,0,7,1,1,282,0,0
104,2003,1,83,36047010400,11220,79,16266,2716,418,3277,552,83,73,75,75,0.09211,0,0.01804,0,-4,0,-1,282,0,0
108,2003,1,30,36047010800,11220,30,16266,2716,173,3277,552,30,28,34,34,-0.23077,0,-0.04915,0,0,0,0,282,0,0
116,2003,1,55,36047011600,11219,61,16266,2716,321,2047,335,55,51,53,53,-0.21429,0,-0.02225,0,6,1,1,282,0,0
116,2004,1,61,36047011600,11219,63,16081,2667,349,2087,352,61,57,52,54,0.10909,0,0.01412,0,2,1,1,234,-0.58182,-1.74546
108,2004,1,30,36047010800,11220,29,16081,2667,175,3191,537,30,34,30,34,0,-0.16667,-0.04915,-0.05556,-1,0,-1,234,-0.58182,-1.74546
104,2004,1,79,36047010400,11220,73,16081,2667,418,3191,537,79,67,75,73,-0.04819,0,0.00198,0,-6,0,-1,234,-0.58182,-1.74546
104,2005,1,73,36047010400,11220,72,15892,2676,421,3148,556,73,78,72,74,-0.07595,-0.03947,-0.01068,-0.01316,-1,0,-1,300,-0.45414,0.38298
108,2005,1,29,36047010800,11220,43,15892,2676,178,3148,556,29,30,30,33,-0.03333,-0.25641,-0.08803,-0.14103,14,1,1,300,-0.45414,0.38298
116,2005,1,63,36047011600,11219,80,15892,2676,360,2100,353,63,73,60,58,0.03279,-0.1,-0.02414,-0.03333,17,1,1,300,-0.45414,0.38298
116,2006,1,80,36047011600,11219,79,15737,2707,403,2134,351,80,80,70,62,0.26984,0.45455,0.13724,0.11818,-1,0,-1,276,-0.49674,-0.12768
108,2006,1,43,36047010800,11220,48,15737,2707,223,3167,571,43,43,35,33,0.48276,0.43333,0.14981,0.00342,5,1,1,276,-0.49674,-0.12768
104,2006,1,72,36047010400,11220,69,15737,2707,415,3167,571,72,69,71,74,-0.0137,-0.13253,-0.04595,-0.05733,-3,0,-1,276,-0.49674,-0.12768
104,2007,1,69,36047010400,11220,71,15258,2639,404,3034,523,69,61,69,69,-0.04167,-0.12658,-0.04377,-0.09953,2,1,1,216,-0.06876,-0.46152
108,2007,1,48,36047010800,11220,39,15258,2639,215,3034,523,48,33,35,33,0.11628,0.6,0.18857,0.25897,-9,0,-1,216,-0.06876,-0.46152
116,2007,1,79,36047011600,11219,54,15258,2639,380,2052,384,79,54,69,63,-0.0125,0.29508,0.09671,0.21654,-25,0,-1,216,-0.06876,-0.46152
116,2008,1,54,36047011600,11219,116,15731,2630,398,2214,318,54,86,73,70,-0.31646,-0.14286,-0.0197,0.20226,62,1,1,252,-0.51642,-0.96
108,2008,1,39,36047010800,11220,53,15731,2630,224,3083,517,39,38,38,35,-0.1875,0.34483,0.13718,0.45939,14,1,1,252,-0.51642,-0.96
104,2008,1,71,36047010400,11220,113,15731,2630,418,3083,517,71,77,69,70,0.02899,-0.0274,-0.00879,-0.0955,42,1,1,252,-0.51642,-0.96
104,2009,1,113,36047010400,11220,108,17855,3389,511,3581,669,113,92,76,75,0.59155,0.56944,0.19296,0.13849,-5,0,-1,282,-0.43038,0.13044
108,2009,1,53,36047010800,11220,57,17855,3389,272,3581,669,53,44,38,37,0.35897,0.23256,0.09592,0.39246,4,1,1,282,-0.43038,0.13044
116,2009,1,116,36047011600,11219,133,17855,3389,559,2730,499,116,112,84,81,1.14815,0.45,0.27306,0.20074,17,1,1,282,-0.43038,0.13044
116,2010,1,133,36047011600,11219,0,19221,3318,631,2922,569,133,105,101,87,0.14655,0.68354,0.32608,0.33023,-133,0,-1,360,1.05684,4.00002
108,2010,1,57,36047010800,11220,0,19221,3318,297,3927,676,57,47,43,41,0.07547,0.1875,0.08232,0.25496,-57,0,-1,360,1.05684,4.00002
104,2010,1,108,36047010400,11220,0,19221,3318,593,3927,676,108,107,92,81,-0.04425,0.56522,0.1921,0.36909,-108,0,-1,360,1.05684,4.00002
104,2001,2,77,36047010400,11220,71,16345,2877,394,3382,602,77,79,79,79,0,0,0,0,-6,0,-1,288,0,0
108,2001,2,32,36047010800,11220,32,16345,2877,203,3382,602,32,36,36,36,0,0,0,0,0,0,0,288,0,0
116,2001,2,39,36047011600,11219,54,16345,2877,304,2046,380,39,61,61,61,0,0,0,0,15,1,1,288,0,0
116,2002,2,54,36047011600,11219,60,16334,2880,325,2047,353,54,70,65,65,0.38462,0,0.19231,0,6,1,1,300,0,0
108,2002,2,32,36047010800,11220,39,16334,2880,183,3329,599,32,39,37,37,0,0,0,0,7,1,1,300,0,0
104,2002,2,71,36047010400,11220,67,16334,2880,419,3329,599,71,76,77,77,-0.07792,0,-0.03896,0,-4,0,-1,300,0,0
104,2003,2,67,36047010400,11220,81,16266,2821,418,3277,588,67,83,79,79,-0.05634,0,-0.04475,0,14,1,1,258,0,0
108,2003,2,39,36047010800,11220,28,16266,2821,173,3277,588,39,30,35,35,0.21875,0,0.07292,0,-11,0,-1,258,0,0
116,2003,2,60,36047011600,11219,60,16266,2821,321,2047,336,60,55,62,62,0.11111,0,0.16524,0,0,0,0,258,0,0
116,2004,2,60,36047011600,11219,53,16081,2640,349,2087,332,60,61,62,61,0,0.53846,0.16524,0.17949,-7,0,-1,240,-0.33336,-1.00002
108,2004,2,28,36047010800,11220,28,16081,2640,175,3191,539,28,30,33,33,-0.28205,-0.125,-0.0211,-0.04167,0,0,0,240,-0.33336,-1.00002
104,2004,2,81,36047010400,11220,74,16081,2640,418,3191,539,81,79,79,79,0.20896,0.05195,0.0249,0.01732,-7,0,-1,240,-0.33336,-1.00002
104,2005,2,74,36047010400,11220,67,15892,2651,421,3148,539,74,73,78,78,-0.08642,0.04225,0.02207,0.0314,-7,0,-1,204,-0.97332,-1.92
108,2005,2,28,36047010800,11220,34,15892,2651,178,3148,539,28,29,29,32,0,-0.125,-0.0211,-0.08333,6,1,1,204,-0.97332,-1.92
116,2005,2,53,36047011600,11219,55,15892,2651,360,2100,349,53,63,59,62,-0.11667,-0.01852,-0.00185,0.17331,2,1,1,204,-0.97332,-1.92
116,2006,2,55,36047011600,11219,72,15737,2635,403,2134,362,55,80,68,65,0.03774,-0.08333,-0.02631,0.14554,17,1,1,330,-0.4152,1.67442
108,2006,2,34,36047010800,11220,35,15737,2635,223,3167,546,34,43,34,34,0.21429,-0.12821,-0.02259,-0.12607,1,1,1,330,-0.4152,1.67442
104,2006,2,67,36047010400,11220,71,15737,2635,415,3167,546,67,72,74,76,-0.09459,0,0.00931,0.0314,4,1,1,330,-0.4152,1.67442
104,2007,2,71,36047010400,11220,68,15258,2650,404,3034,557,71,69,71,75,0.0597,-0.12346,-0.04044,-0.02707,-3,0,-1,252,0.01812,0.3
108,2007,2,35,36047010800,11220,52,15258,2650,215,3034,557,35,48,40,36,0.02941,0.25,0.08123,-0.00107,17,1,1,252,0.01812,0.3
116,2007,2,72,36047011600,11219,73,15258,2650,380,2052,351,72,79,74,67,0.30909,0.2,0.07672,0.03272,1,1,1,252,0.01812,0.3
116,2008,2,73,36047011600,11219,96,15731,2627,398,2214,397,73,54,71,67,0.01389,0.37736,0.12024,0.16468,23,1,1,180,0.42282,-0.7059
108,2008,2,52,36047010800,11220,54,15731,2627,224,3083,520,52,39,43,37,0.48571,0.85714,0.24314,0.32631,2,1,1,180,0.42282,-0.7059
104,2008,2,68,36047010400,11220,91,15731,2627,418,3083,520,68,71,70,72,-0.04225,-0.08108,-0.02572,-0.06818,23,1,1,180,0.42282,-0.7059
104,2009,2,91,36047010400,11220,121,17855,2998,511,3581,623,91,113,84,79,0.33824,0.35821,0.11856,0.05122,30,1,1,336,-0.09894,0.10908
108,2009,2,54,36047010800,11220,49,17855,2998,272,3581,623,54,53,46,42,0.03846,0.58824,0.18453,0.56513,-5,0,-1,336,-0.09894,0.10908
116,2009,2,96,36047011600,11219,116,17855,2998,559,2730,426,96,116,83,78,0.31507,0.74545,0.21268,0.44094,20,1,1,336,-0.09894,0.10908
116,2010,2,116,36047011600,11219,0,19221,3501,631,2922,519,116,133,101,92,0.20833,0.61111,0.1791,0.57797,-116,0,-1,336,0.46776,1.99998
108,2010,2,49,36047010800,11220,0,19221,3501,297,3927,711,49,57,49,48,-0.09259,0.4,0.14386,0.61513,-49,0,-1,336,0.46776,1.99998
104,2010,2,121,36047010400,11220,0,19221,3501,593,3927,711,121,108,97,86,0.32967,0.70423,0.20855,0.32712,-121,0,-1,336,0.46776,1.99998
104,2001,3,53,36047010400,11220,68,16345,2697,394,3382,556,53,77,77,77,0,0,0,0,15,1,1,306,0,0
108,2001,3,28,36047010800,11220,29,16345,2697,203,3382,556,28,32,32,32,0,0,0,0,1,1,1,306,0,0
116,2001,3,55,36047011600,11219,46,16345,2697,304,2046,328,55,39,39,39,0,0,0,0,-9,0,-1,306,0,0
116,2002,3,46,36047011600,11219,54,16334,2857,325,2047,382,46,54,46,46,-0.16364,0,-0.08182,0,8,1,1,336,0,0
108,2002,3,29,36047010800,11220,29,16334,2857,183,3329,592,29,32,32,32,0.03571,0,0.01786,0,0,0,0,336,0,0
104,2002,3,68,36047010400,11220,67,16334,2857,419,3329,592,68,71,74,74,0.28302,0,0.14151,0,-1,0,-1,336,0,0
104,2003,3,67,36047010400,11220,66,16266,2826,418,3277,553,67,67,71,71,-0.01471,0,0.08944,0,-1,0,-1,282,0,0
108,2003,3,29,36047010800,11220,39,16266,2826,173,3277,553,29,39,34,34,0,0,0.0119,0,10,1,1,282,0,0
116,2003,3,54,36047011600,11219,59,16266,2826,321,2047,354,54,60,51,51,0.17391,0,0.00343,0,5,1,1,282,0,0
116,2004,3,59,36047011600,11219,59,16081,2715,349,2087,325,59,60,58,53,0.09259,0.07273,0.03429,0.02424,0,0,0,240,-0.4314,-1.29414
108,2004,3,39,36047010800,11220,34,16081,2715,175,3191,544,39,28,33,32,0.34483,0.39286,0.12685,0.13095,-5,0,-1,240,-0.4314,-1.29414
104,2004,3,66,36047010400,11220,77,16081,2715,418,3191,544,66,81,73,74,-0.01493,0.24528,0.08446,0.08176,11,1,1,240,-0.4314,-1.29414
104,2005,3,77,36047010400,11220,74,15892,2598,421,3148,519,77,74,74,74,0.16667,0.13235,0.04568,0.12588,-3,0,-1,240,-1.00278,-1.71426
108,2005,3,34,36047010800,11220,30,15892,2598,178,3148,519,34,28,31,31,-0.12821,0.17241,0.07221,0.18842,-4,0,-1,240,-1.00278,-1.71426
116,2005,3,59,36047011600,11219,63,15892,2598,360,2100,333,59,53,57,53,0,0.28261,0.08884,0.11845,4,1,1,240,-1.00278,-1.71426
116,2006,3,63,36047011600,11219,57,15737,2620,403,2134,365,63,55,56,56,0.0678,0.16667,0.05346,0.174,-6,0,-1,240,-1.30068,-0.89364
108,2006,3,30,36047010800,11220,31,15737,2620,223,3167,529,30,34,30,32,-0.11765,0.03448,0.03299,0.19992,1,1,1,240,-1.30068,-0.89364
104,2006,3,74,36047010400,11220,67,15737,2620,415,3167,529,74,67,74,72,-0.03896,0.10448,0.03759,0.1607,-7,0,-1,240,-1.30068,-0.89364
104,2007,3,67,36047010400,11220,68,15258,2523,404,3034,527,67,71,70,72,-0.09459,0.01515,0.01104,0.08399,1,1,1,312,-0.26928,1.8
108,2007,3,31,36047010800,11220,30,15258,2523,215,3034,527,31,35,32,32,0.03333,-0.20513,-0.07084,0.00059,-1,0,-1,312,-0.26928,1.8
116,2007,3,57,36047011600,11219,76,15258,2523,380,2052,345,57,72,60,60,-0.09524,-0.0339,-0.00915,0.13846,19,1,1,312,-0.26928,1.8
116,2008,3,76,36047011600,11219,84,15731,2639,398,2214,372,76,73,66,62,0.33333,0.28814,0.10196,0.1403,8,1,1,228,0.20214,-0.3
108,2008,3,30,36047010800,11220,52,15731,2639,224,3083,530,30,52,40,35,-0.03226,-0.11765,-0.03886,-0.0961,22,1,1,228,0.20214,-0.3
104,2008,3,68,36047010400,11220,75,15731,2639,418,3083,530,68,68,68,72,0.01493,-0.11688,-0.03954,0.00092,7,1,1,228,0.20214,-0.3
104,2009,3,75,36047010400,11220,104,17855,2812,511,3581,565,75,91,76,74,0.10294,0.01351,0.00776,-0.02941,29,1,1,210,0.25002,-0.75
108,2009,3,52,36047010800,11220,54,17855,2812,272,3581,565,52,54,47,40,0.73333,0.73333,0.2448,0.13685,2,1,1,210,0.25002,-0.75
116,2009,3,84,36047011600,11219,97,17855,2812,559,2730,447,84,96,80,69,0.10526,0.33333,0.11445,0.19586,13,1,1,210,0.25002,-0.75
116,2010,3,97,36047011600,11219,0,19221,3047,631,2922,427,97,116,95,82,0.15476,0.70175,0.19779,0.44107,-97,0,-1,414,0.30384,1.96152
108,2010,3,54,36047010800,11220,0,19221,3047,297,3927,671,54,49,51,44,0.03846,0.74194,0.24651,0.45254,-54,0,-1,414,0.30384,1.96152
104,2010,3,104,36047010400,11220,0,19221,3047,593,3927,671,104,121,93,83,0.38667,0.55224,0.16818,0.14962,-104,0,-1,414,0.30384,1.96152
104,2001,4,63,36047010400,11220,53,16345,2524,394,3382,519,63,53,53,53,0,0,0,0,-10,0,-1,258,0,0
108,2001,4,27,36047010800,11220,30,16345,2524,203,3382,519,27,28,28,28,0,0,0,0,3,1,1,258,0,0
116,2001,4,51,36047011600,11219,54,16345,2524,304,2046,325,51,55,55,55,0,0,0,0,3,1,1,258,0,0
116,2002,4,54,36047011600,11219,50,16334,2631,325,2047,323,54,46,50,50,0.05882,0,0.02941,0,-4,0,-1,312,0,0
108,2002,4,30,36047010800,11220,20,16334,2631,183,3329,538,30,29,28,28,0.11111,0,0.05556,0,-10,0,-1,312,0,0
104,2002,4,53,36047010400,11220,65,16334,2631,419,3329,538,53,68,60,60,-0.15873,0,-0.07937,0,12,1,1,312,0,0
104,2003,4,65,36047010400,11220,60,16266,2771,418,3277,556,65,67,62,62,0.22642,0,0.02256,0,-5,0,-1,318,0,0
108,2003,4,20,36047010800,11220,25,16266,2771,173,3277,556,20,29,28,28,-0.33333,0,-0.07407,0,5,1,1,318,0,0
116,2003,4,50,36047011600,11219,56,16266,2771,321,2047,389,50,54,51,51,-0.07407,0,-0.00508,0,6,1,1,318,0,0
116,2004,4,56,36047011600,11219,54,16081,2740,349,2087,357,56,59,53,53,0.12,0.09804,0.03492,0.03268,-2,0,-1,270,0.093,0.27906
108,2004,4,25,36047010800,11220,34,16081,2740,175,3191,515,25,39,32,31,0.25,-0.07407,0.00926,-0.02469,9,1,1,270,0.093,0.27906
104,2004,4,60,36047010400,11220,65,16081,2740,418,3191,515,60,66,67,63,-0.07692,-0.04762,-0.00308,-0.01587,5,1,1,270,0.093,0.27906
104,2005,4,65,36047010400,11220,70,15892,2638,421,3148,501,65,77,70,66,0.08333,0.22642,0.07761,0.0596,5,1,1,222,-0.4839,-1.73076
108,2005,4,34,36047010800,11220,37,15892,2638,178,3148,501,34,34,34,31,0.36,0.13333,0.09222,0.01975,3,1,1,222,-0.4839,-1.73076
116,2005,4,54,36047011600,11219,63,15892,2638,360,2100,326,54,59,57,54,-0.03571,0,0.0034,0.03268,9,1,1,222,-0.4839,-1.73076
116,2006,4,63,36047011600,11219,59,15737,2542,403,2134,335,63,63,60,56,0.16667,0.26,0.08365,0.11935,-4,0,-1,264,-0.8235,-1.01886
108,2006,4,37,36047010800,11220,31,15737,2542,223,3167,497,37,30,34,32,0.08824,0.85,0.23275,0.30309,-6,0,-1,264,-0.8235,-1.01886
104,2006,4,70,36047010400,11220,65,15737,2542,415,3167,497,70,74,72,70,0.07692,0.07692,0.02778,0.08524,-5,0,-1,264,-0.8235,-1.01886
104,2007,4,65,36047010400,11220,69,15258,2501,404,3034,490,65,67,72,70,-0.07143,0.08333,0.02961,0.12889,4,1,1,258,-1.00542,-0.26664
108,2007,4,31,36047010800,11220,37,15258,2501,215,3034,490,31,31,31,32,-0.16216,0.24,0.09536,0.40778,6,1,1,258,-1.00542,-0.26664
116,2007,4,59,36047011600,11219,53,15258,2501,380,2052,358,59,57,59,58,-0.06349,0.05357,0.02249,0.10452,-6,0,-1,258,-1.00542,-0.26664
116,2008,4,53,36047011600,11219,89,15731,2528,398,2214,363,53,76,65,62,-0.10169,-0.01852,0.00049,0.09835,36,1,1,318,0.43638,2.59458
108,2008,4,37,36047010800,11220,36,15731,2528,224,3083,540,37,30,30,32,0.19355,0.08824,0.03987,0.39275,-1,0,-1,318,0.43638,2.59458
104,2008,4,69,36047010400,11220,78,15731,2528,418,3083,540,69,68,69,70,0.06154,0.06154,0.02234,0.07393,9,1,1,318,0.43638,2.59458
104,2009,4,78,36047010400,11220,82,17855,2848,511,3581,560,78,75,70,72,0.13043,0.11429,0.04018,0.08639,4,1,1,300,1.04868,0.81816
108,2009,4,36,36047010800,11220,49,17855,2848,272,3581,560,36,52,37,35,-0.02703,-0.02703,0.00145,0.1004,13,1,1,300,1.04868,0.81816
116,2009,4,89,36047011600,11219,93,17855,2848,559,2730,432,89,84,72,67,0.67925,0.4127,0.17135,0.14925,4,1,1,300,1.04868,0.81816
116,2010,4,93,36047011600,11219,0,19221,2880,631,2922,466,93,97,85,75,0.04494,0.57627,0.2075,0.32348,-93,0,-1,246,1.04454,-0.27906
108,2010,4,49,36047010800,11220,0,19221,2880,297,3927,571,49,54,45,39,0.36111,0.58065,0.17588,0.21395,-49,0,-1,246,1.04454,-0.27906
104,2010,4,82,36047010400,11220,0,19221,2880,593,3927,571,82,104,82,77,0.05128,0.26154,0.08109,0.14579,-82,0,-1,246,1.04454,-0.27906
104,2001,5,55,36047010400,11220,65,16345,2611,394,3382,519,55,63,63,63,0,0,0,0,10,1,1,276,0,0
108,2001,5,36,36047010800,11220,23,16345,2611,203,3382,519,36,27,27,27,0,0,0,0,-13,0,-1,276,0,0
116,2001,5,38,36047011600,11219,52,16345,2611,304,2046,342,38,51,51,51,0,0,0,0,14,1,1,276,0,0
116,2002,5,52,36047011600,11219,51,16334,2512,325,2047,332,52,54,52,52,0.36842,0,0.18421,0,-1,0,-1,264,0,0
108,2002,5,23,36047010800,11220,27,16334,2512,183,3329,488,23,30,28,28,-0.36111,0,-0.18056,0,4,1,1,264,0,0
104,2002,5,65,36047010400,11220,63,16334,2512,419,3329,488,65,53,58,58,0.18182,0,0.09091,0,-2,0,-1,264,0,0
104,2003,5,63,36047010400,11220,65,16266,2586,418,3277,509,63,65,60,60,-0.03077,0,0.05035,0,2,1,1,270,0,0
108,2003,5,27,36047010800,11220,19,16266,2586,173,3277,509,27,20,25,25,0.17391,0,-0.0624,0,-8,0,-1,270,0,0
116,2003,5,51,36047011600,11219,56,16266,2586,321,2047,318,51,50,51,51,-0.01923,0,0.1164,0,5,1,1,270,0,0
116,2004,5,56,36047011600,11219,58,16081,2713,349,2087,384,56,56,53,52,0.09804,0.47368,0.14908,0.15789,2,1,1,288,0.08694,0.26088
108,2004,5,19,36047010800,11220,23,16081,2713,175,3191,521,19,25,25,25,-0.2963,-0.47222,-0.16116,-0.15741,4,1,1,288,0.08694,0.26088
104,2004,5,65,36047010400,11220,54,16081,2713,418,3191,521,65,60,59,60,0.03175,0.18182,0.06093,0.06061,-11,0,-1,288,0.08694,0.26088
104,2005,5,54,36047010400,11220,63,15892,2714,421,3148,496,54,65,63,61,-0.16923,-0.16923,-0.05608,0.0042,9,1,1,240,-0.09486,-0.54546
108,2005,5,23,36047010800,11220,36,15892,2714,178,3148,496,23,34,26,27,0.21053,0,0.02938,-0.15741,13,1,1,240,-0.09486,-0.54546
116,2005,5,58,36047011600,11219,62,15892,2714,360,2100,393,58,54,53,53,0.03571,0.11538,0.03817,0.19636,4,1,1,240,-0.09486,-0.54546
116,2006,5,62,36047011600,11219,59,15737,2617,403,2134,354,62,63,57,55,0.06897,0.21569,0.06757,0.26825,-3,0,-1,168,-0.85044,-2.26668
108,2006,5,36,36047010800,11220,37,15737,2617,223,3167,495,36,37,32,29,0.56522,0.33333,0.15982,-0.0463,1,1,1,168,-0.85044,-2.26668
104,2006,5,63,36047010400,11220,71,15737,2617,415,3167,495,63,70,65,62,0.16667,0,0.00973,0.0042,8,1,1,168,-0.85044,-2.26668
104,2007,5,71,36047010400,11220,65,15258,2491,404,3034,491,71,65,66,65,0.12698,0.09231,0.04147,-0.02564,-6,0,-1,270,-1.06236,-0.375
108,2007,5,37,36047010800,11220,28,15258,2491,215,3034,491,37,31,34,29,0.02778,0.94737,0.26784,0.4269,-9,0,-1,270,-1.06236,-0.375
116,2007,5,59,36047011600,11219,56,15258,2491,380,2052,316,59,59,58,56,-0.04839,0.05357,0.01876,0.12821,-3,0,-1,270,-1.06236,-0.375
116,2008,5,56,36047011600,11219,62,15731,2511,398,2214,365,56,53,58,57,-0.05085,-0.03448,-0.01009,0.07826,6,1,1,228,-0.98058,-0.3
108,2008,5,28,36047010800,11220,33,15731,2511,224,3083,478,28,37,35,32,-0.24324,0.21739,0.11658,0.49936,5,1,1,228,-0.98058,-0.3
104,2008,5,65,36047010400,11220,62,15731,2511,418,3083,478,65,69,68,65,-0.08451,0.2037,0.06971,0.09867,-3,0,-1,228,-0.98058,-0.3
104,2009,5,62,36047010400,11220,71,17855,2738,511,3581,548,62,78,70,69,-0.04615,-0.01587,-0.00123,0.09338,9,1,1,300,1.3464,4.71426
108,2009,5,33,36047010800,11220,41,17855,2738,272,3581,548,33,36,34,35,0.17857,-0.08333,-0.0123,0.36048,8,1,1,300,1.3464,4.71426
116,2009,5,62,36047011600,11219,87,17855,2738,559,2730,424,62,89,67,63,0.10714,0,0.00264,0.00636,25,1,1,300,1.3464,4.71426
116,2010,5,87,36047011600,11219,0,19221,2915,631,2922,457,87,93,78,71,0.40323,0.47458,0.15317,0.1467,-87,0,-1,336,1.96032,1.46664
108,2010,5,41,36047010800,11220,0,19221,2915,297,3927,577,41,49,40,38,0.24242,0.10811,0.05925,0.08072,-41,0,-1,336,1.96032,1.46664
104,2010,5,71,36047010400,11220,0,19221,2915,593,3927,577,71,82,76,72,0.14516,0,0.00483,0.06261,-71,0,-1,336,1.96032,1.46664
106,2001,0,43,36047010600,11220,37,16345,2702,286,3382,562,43,0,0,0,0,0,0,0,-6,0,-1,264,0,0
106,2002,0,37,36047010600,11220,41,16334,2613,286,3329,525,37,0,0,0,-0.13953,0,-0.06977,0,4,1,1,180,0,0
106,2003,0,41,36047010600,11220,54,16266,2546,276,3277,519,41,0,0,0,0.10811,0,-0.01048,0,13,1,1,168,0,0
106,2004,0,54,36047010600,11220,39,16081,2606,266,3191,535,54,0,0,0,0.31707,0.25581,0.09522,0.08527,-15,0,-1,204,-0.45456,-1.36362
106,2005,0,39,36047010600,11220,35,15892,2615,240,3148,537,39,0,0,0,-0.27778,0.05405,0.04913,0.10329,-4,0,-1,180,-0.45456,0
106,2006,0,35,36047010600,11220,37,15737,2616,248,3167,529,35,0,0,0,-0.10256,-0.14634,-0.02109,0.05451,2,1,1,258,0.61686,3.21426
106,2007,0,37,36047010600,11220,37,15258,2454,255,3034,446,37,0,0,0,0.05714,-0.31481,-0.10773,-0.1357,0,0,0,198,1.01262,-0.17646
106,2008,0,37,36047010600,11220,43,15731,2796,238,3083,498,37,0,0,0,0,-0.05128,-0.01514,-0.17081,6,1,1,228,1.54596,1.60002
106,2009,0,43,36047010600,11220,69,17855,3070,281,3581,616,43,0,0,0,0.16216,0.22857,0.0731,-0.04584,26,1,1,264,0.52104,0.13956
106,2010,0,69,36047010600,11220,0,19221,3560,351,3927,721,69,0,0,0,0.60465,0.86486,0.2556,0.34738,-69,0,-1,282,1.42836,2.54544
